"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00","pc_TAU_00_se","pc_TAU_00_pval","pc_TAU_11","pc_TAU_11_se","pc_TAU_11_pval","pc_TAU_01","pc_TAU_01_se","pc_TAU_01_pval","pc_TAU_10","pc_TAU_10_se","pc_TAU_10_pval","pc_SIGMA","pc_SIGMA_se","pc_SIGMA_pval","pp_TAU_00","pp_TAU_00_se","pp_TAU_00_pval","pp_TAU_11","pp_TAU_11_se","pp_TAU_11_pval","pp_TAU_01","pp_TAU_01_se","pp_TAU_01_pval","p_SIGMA","p_SIGMA_se","p_SIGMA_pval","cc_TAU_00","cc_TAU_00_se","cc_TAU_00_pval","cc_TAU_11","cc_TAU_11_se","cc_TAU_11_pval","cc_TAU_10","cc_TAU_10_se","cc_TAU_10_pval","c_SIGMA","c_SIGMA_se","c_SIGMA_pval","p_GAMMA_00","p_GAMMA_00_se","p_GAMMA_00_pval","p_GAMMA_10","p_GAMMA_10_se","p_GAMMA_10_pval","c_GAMMA_00","c_GAMMA_00_se","c_GAMMA_00_pval","c_GAMMA_10","c_GAMMA_10_se","c_GAMMA_10_pval"
"Mplus VERSION 7.3","0.1","03/03/2015"," 8:38 AM","eas","u2","male","ae","noPhys","speed","noPhysSpec","digitsymbol",TRUE,377,6,NA,16,-3665.615,7363.23,7426.146,7375.382,7364.74111111111,"u2_male_ae_noPhys_speed_noPhysSpec_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.86,23.73,0,9.074,7.092,0.201,-0.899,12.294,0.942,26.086,1.563,0,NA,NA,NA,NA,NA,NA,39.488,2.041,0,-0.735,1.831,0.688
"Mplus VERSION 7.3","0.1","03/02/2015","12:14 PM","eas","u2","male","aeh","noPhys","executive","noPhysSpec","trailsb",TRUE,72,5,NA,19,-1522.316,3082.633,3125.889,3066.027,3097.24838461538,"u2_male_aeh_noPhys_executive_noPhysSpec_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1153.785,2679.629,0.667,227.873,1274.5,0.858,71.919,1755.687,0.967,1408.183,122.482,0,NA,NA,NA,NA,NA,NA,179.49,37.585,0,-15.424,32.766,0.638
"Mplus VERSION 7.3","0.1","03/18/2015"," 8:26 AM","eas","u2","male","aeh","nophys","fluency","nophysspec","bostonnaming",TRUE,72,9,NA,19,-671.293,1380.585,1423.842,1363.98,1395.20038461538,"u2_male_aeh_nophys_fluency_nophysspec_bostonnaming.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.685,1.704,0.323,0.041,0.449,0.927,0.192,0.765,0.802,1.64,0.157,0,NA,NA,NA,NA,NA,NA,11.652,1.222,0,0.277,0.744,0.709
"Mplus VERSION 7.3","0.1","03/11/2015"," 4:14 PM","eas","u2","male","aeh","nophys","fluency","nophysspec","category",TRUE,72,9,NA,19,-1093.199,2224.398,2267.655,2207.793,2239.01338461538,"u2_male_aeh_nophys_fluency_nophysspec_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.847,33.969,0.089,7.98,7.147,0.264,-6.241,14.629,0.67,17.21,2.233,0,NA,NA,NA,NA,NA,NA,31.432,3.813,0,1.839,2.088,0.379
"Mplus VERSION 7.3","0.1","03/11/2015"," 8:46 AM","eas","u2","male","aeh","nophys","fluency","nophysspec","fas",TRUE,72,9,NA,19,-1162.602,2363.204,2406.461,2346.599,2377.81938461538,"u2_male_aeh_nophys_fluency_nophysspec_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.983,48.131,0.013,2.262,6.654,0.734,-6.77,15.406,0.66,24.442,2.83,0,NA,NA,NA,NA,NA,NA,24.409,6.205,0,2.118,2.867,0.46
"Mplus VERSION 7.3","0.1","03/11/2015"," 2:15 PM","eas","u2","male","aeh","nophys","global","nophysspec","mmse",TRUE,72,9,NA,19,-493.469,1024.938,1068.195,1008.332,1039.55338461538,"u2_male_aeh_nophys_global_nophysspec_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307,0.55,0.577,0.02,0.122,0.869,0.022,0.25,0.928,0.653,0.05,0,NA,NA,NA,NA,NA,NA,25.96,0.606,0,0.361,0.41,0.379
"Mplus VERSION 7.3","0.1","03/18/2015"," 1:15 PM","eas","u2","male","aeh","nophys","knowledge","nophysspec","information",TRUE,56,7,NA,19,-585.26,1208.519,1247.001,1187.284,1229.63011111111,"u2_male_aeh_nophys_knowledge_nophysspec_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.749,6.768,0.196,0.595,3.065,0.846,-1.149,3.537,0.745,5.026,0.786,0,NA,NA,NA,NA,NA,NA,19.524,2.23,0,-2.595,1.685,0.124
"Mplus VERSION 7.3","0.1","03/11/2015"," 9:33 AM","eas","u2","male","aeh","nophys","knowledge","nophysSpec","waisvocab",TRUE,72,9,NA,19,-1198.922,2435.844,2479.101,2419.238,2450.45938461538,"u2_male_aeh_nophys_knowledge_nophysSpec_waisvocab.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.574,41.934,0.37,1.337,10.597,0.9,1.52,17.131,0.929,41.036,5.246,0,NA,NA,NA,NA,NA,NA,31.279,4.666,0,2.275,2.903,0.433
"Mplus VERSION 7.3","0.1","03/11/2015"," 7:53 AM","eas","u2","male","aeh","nophys","memory","nophysspec","digitspantotal",TRUE,72,9,NA,19,-759.465,1556.929,1600.186,1540.324,1571.54438461538,"u2_male_aeh_nophys_memory_nophysspec_digitspantotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.976,3.971,0.003,0.265,0.723,0.714,-1.02,1.698,0.548,2.55,0.312,0,NA,NA,NA,NA,NA,NA,14.656,2.107,0,-0.859,0.873,0.325
"Mplus VERSION 7.3","0.1","03/18/2015","12:55 PM","eas","u2","male","aeh","nophys","memory","nophysspec","logicalmemory",TRUE,72,9,NA,19,-1031.907,2101.815,2145.072,2085.209,2116.43038461538,"u2_male_aeh_nophys_memory_nophysspec_logicalmemory.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.169,21.632,0.063,3.643,5.291,0.491,-7.427,9.817,0.449,13.144,1.579,0,NA,NA,NA,NA,NA,NA,14.475,4.412,0.001,2.964,2.221,0.182
"Mplus VERSION 7.3","0.1","02/24/2015"," 3:57 PM","eas","u2","male","aeh","noPhys","reasoning","noPhysSpec","block",TRUE,72,8,NA,19,-1107.444,2252.888,2296.144,2236.282,2267.50338461538,"u2_male_aeh_noPhys_reasoning_noPhysSpec_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.853,48.244,0.397,1.559,21.433,0.942,1.208,34.719,0.972,22.824,3.459,0,NA,NA,NA,NA,NA,NA,16.75,2.638,0,3.615,1.656,0.029
"Mplus VERSION 7.3","0.1","03/03/2015"," 8:25 AM","eas","u2","male","aeh","noPhys","speed","noPhysSpec","digitsymbol",TRUE,72,6,NA,19,-1037.543,2113.085,2156.342,2096.48,2127.70038461538,"u2_male_aeh_noPhys_speed_noPhysSpec_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.689,24.677,0.262,11.812,11.587,0.308,15.504,17.182,0.367,20.827,2.392,0,NA,NA,NA,NA,NA,NA,39.196,4.311,0,0.861,4.164,0.836
"Mplus VERSION 7.3","0.1","03/02/2015"," 1:54 PM","eas","u2","male","aehplus","noPhys","executive","noPhysSpec","trailsb",TRUE,72,5,NA,28,-1512.766,3081.532,3145.278,3057.06,3119.29944186047,"u2_male_aehplus_noPhys_executive_noPhysSpec_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,989.31,3178.732,0.756,124.942,1420.861,0.93,180.609,2083.538,0.931,1384.893,130.651,0,NA,NA,NA,NA,NA,NA,152.561,63.993,0.017,-2.238,47.567,0.962
"Mplus VERSION 7.3","0.1","03/11/2015"," 4:19 PM","eas","u2","male","aehplus","nophys","fluency","nophysspec","category",TRUE,72,9,NA,28,-1089.69,2235.379,2299.126,2210.908,2273.14644186047,"u2_male_aehplus_nophys_fluency_nophysspec_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.89,33.583,0.137,7.336,7.017,0.296,-3.237,13.536,0.811,16.842,2.19,0,NA,NA,NA,NA,NA,NA,25.417,7.254,0,4.294,3.632,0.237
"Mplus VERSION 7.3","0.1","03/11/2015"," 8:52 AM","eas","u2","male","aehplus","nophys","fluency","nophysspec","fas",TRUE,72,9,NA,28,-1156.065,2368.13,2431.876,2343.658,2405.89744186047,"u2_male_aehplus_nophys_fluency_nophysspec_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.403,48.693,0.014,2.754,7.44,0.711,-9.548,15.711,0.543,23.805,3.211,0,NA,NA,NA,NA,NA,NA,24.709,8.024,0.002,1.639,3.85,0.67
"Mplus VERSION 7.3","0.1","03/11/2015"," 2:09 PM","eas","u2","male","aehplus","nophys","global","nophysspec","mmse",TRUE,72,9,NA,28,-491.258,1038.515,1102.262,1014.044,1076.28244186047,"u2_male_aehplus_nophys_global_nophysspec_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.281,0.569,0.622,0.018,0.162,0.909,0.035,0.294,0.905,0.647,0.061,0,NA,NA,NA,NA,NA,NA,26.415,0.99,0,0.135,0.704,0.848
"Mplus VERSION 7.3","0.1","03/18/2015"," 1:13 PM","eas","u2","male","aehplus","nophys","knowledge","nophysspec","information",TRUE,56,7,NA,28,-580.428,1216.856,1273.565,1185.562,1277.00414814815,"u2_male_aehplus_nophys_knowledge_nophysspec_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.209,12.395,0.457,0.608,5.053,0.904,-1.594,7.113,0.823,4.952,1.216,0,NA,NA,NA,NA,NA,NA,19.614,4.73,0,-2.386,2.954,0.419
"Mplus VERSION 7.3","0.1","03/11/2015"," 9:29 AM","eas","u2","male","aehplus","nophys","knowledge","nophysspec","waisvocab",TRUE,72,9,NA,28,-1195.411,2446.823,2510.569,2422.351,2484.59044186047,"u2_male_aehplus_nophys_knowledge_nophysspec_waisvocab.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.478,48.98,0.444,0.949,11.746,0.936,0.888,19.599,0.964,40.801,5.726,0,NA,NA,NA,NA,NA,NA,32.947,7.623,0,2.304,4.947,0.641
"Mplus VERSION 7.3","0.1","03/11/2015"," 7:58 AM","eas","u2","male","aehplus","nophys","memory","nophysspec","digitspantotal",TRUE,72,9,NA,28,-754.414,1564.828,1628.575,1540.356,1602.59544186047,"u2_male_aehplus_nophys_memory_nophysspec_digitspantotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.502,4.471,0.01,0.3,0.732,0.682,-1.063,1.783,0.551,2.501,0.318,0,NA,NA,NA,NA,NA,NA,13.536,3.189,0,-0.646,0.97,0.505
"Mplus VERSION 7.3","0.1","03/18/2015","12:56 PM","eas","u2","male","aehplus","nophys","memory","nophysspec","logicalmemory",TRUE,72,9,NA,28,-1024.65,2105.299,2169.046,2080.827,2143.06644186047,"u2_male_aehplus_nophys_memory_nophysspec_logicalmemory.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.337,23.844,0.117,2.199,5.213,0.673,-5.709,10.556,0.589,13.018,1.792,0,NA,NA,NA,NA,NA,NA,13.487,6.605,0.041,3.303,3.614,0.361
"Mplus VERSION 7.3","0.1","03/02/2015"," 2:52 PM","eas","u2","male","aehplus","noPhys","reasoning","noPhysSpec","block",TRUE,72,8,NA,28,-1099.906,2255.813,2319.56,2231.341,2293.58044186047,"u2_male_aehplus_noPhys_reasoning_noPhysSpec_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.011,27.363,0.144,0.736,6.547,0.91,-0.244,13.379,0.985,22.651,2.252,0,NA,NA,NA,NA,NA,NA,20.681,7.117,0.004,4.283,3.48,0.219
"Mplus VERSION 7.3","0.1","03/03/2015"," 8:30 AM","eas","u2","male","aehplus","noPhys","speed","noPhysSpec","digitsymbol",TRUE,72,6,NA,28,-1034.468,2124.936,2188.682,2100.464,2162.70344186047,"u2_male_aehplus_noPhys_speed_noPhysSpec_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.054,27.719,0.311,15.198,14.522,0.295,11.301,21.63,0.601,20.324,2.409,0,NA,NA,NA,NA,NA,NA,39.97,6.623,0,1.455,5.355,0.786
"Mplus VERSION 7.3","0.1","03/02/2015"," 8:02 AM","eas","u2","male","age","noPhys","executive","noPhySpec","trailsb",TRUE,368,9,NA,13,-5972.426,11970.851,12021.657,11980.412,11971.8792485876,"u2_male_age_noPhys_executive_noPhySpec_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4149.407,1023.515,0,236.542,151.345,0.118,-331.177,437.273,0.449,1462.36,52.158,0,NA,NA,NA,NA,NA,NA,138.898,11.453,0,-3.173,6.233,0.611
"Mplus VERSION 7.3","0.1","03/18/2015"," 8:29 AM","eas","u2","male","age","nophys","fluency","nophysspec","bostonnaming",TRUE,384,9,NA,15,-4611.251,9252.503,9311.763,9264.17,9253.80734782609,"u2_male_age_nophys_fluency_nophysspec_bostonnaming.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.018,0.91,0,0.025,0.168,0.882,-0.196,0.369,0.595,1.992,0.071,0,NA,NA,NA,NA,NA,NA,11.884,0.378,0,0.126,0.201,0.532
"Mplus VERSION 7.3","0.1","03/11/2015"," 4:06 PM","eas","u2","male","age","nophys","fluency","nophysspec","category",TRUE,376,9,NA,13,-3713.232,7452.464,7503.548,7462.302,7453.46952486188,"u2_male_age_nophys_fluency_nophysspec_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.449,11.96,0,4.353,2.688,0.105,-5.837,5.091,0.252,19.333,1.098,0,NA,NA,NA,NA,NA,NA,35.369,1.175,0,1.067,0.684,0.119
"Mplus VERSION 7.3","0.1","03/11/2015"," 8:36 AM","eas","u2","male","age","nophys","fluency","nophysspec","fas",TRUE,358,9,NA,13,-3807.92,7641.839,7692.286,7651.044,7642.89713953488,"u2_male_age_nophys_fluency_nophysspec_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.703,19.31,0,11.303,3.499,0.001,-16.606,6.663,0.013,26.475,1.852,0,NA,NA,NA,NA,NA,NA,29.271,1.873,0,1.961,0.913,0.032
"Mplus VERSION 7.3","0.1","03/11/2015"," 2:25 PM","eas","u2","male","age","nophys","global","nophysspec","mmse",TRUE,383,9,NA,13,-1952.735,3931.469,3982.794,3941.547,3932.4554498645,"u2_male_age_nophys_global_nophysspec_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.007,0.405,0,0.038,0.087,0.667,-0.131,0.192,0.496,0.957,0.033,0,NA,NA,NA,NA,NA,NA,25.891,0.236,0,0.345,0.127,0.007
"Mplus VERSION 7.3","0.1","03/18/2015"," 1:17 PM","eas","u2","male","age","nophys","knowledge","nophysspec","information",TRUE,337,7,NA,13,-2611.762,5249.524,5299.185,5257.947,5250.65093498452,"u2_male_age_nophys_knowledge_nophysspec_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.166,5.18,0,1.803,1.663,0.278,-4.238,2.78,0.127,6.386,0.362,0,NA,NA,NA,NA,NA,NA,22.198,0.736,0,-0.24,0.523,0.646
"Mplus VERSION 7.3","0.1","03/11/2015"," 9:48 AM","eas","u2","male","age","nophys","knowledge","nophysspec","waisvocab",TRUE,377,9,NA,13,-4197.628,8421.256,8472.375,8431.13,8422.25875482094,"u2_male_age_nophys_knowledge_nophysspec_waisvocab.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.383,25.309,0,1.974,5.69,0.729,-5.679,11.004,0.606,49.809,2.618,0,NA,NA,NA,NA,NA,NA,43.266,1.713,0,0.213,1.055,0.84
"Mplus VERSION 7.3","0.1","03/11/2015"," 7:44 AM","eas","u2","male","age","nophys","memory","nophysspec","digitspantotal",TRUE,379,9,NA,13,-2669.105,5364.21,5415.398,5374.152,5365.20726027397,"u2_male_age_nophys_memory_nophysspec_digitspantotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.405,1.738,0,0.444,0.304,0.143,-1.368,0.634,0.031,2.95,0.171,0,NA,NA,NA,NA,NA,NA,13.467,0.475,0,0.438,0.258,0.089
"Mplus VERSION 7.3","0.1","03/18/2015","12:50 PM","eas","u2","male","age","nophys","memory","nophysspec","logicalmemory",TRUE,349,9,NA,13,-3205.627,6437.254,6487.37,6446.13,6438.34056716418,"u2_male_age_nophys_memory_nophysspec_logicalmemory.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.263,8.039,0,3.416,1.49,0.022,-7.231,3.323,0.03,13.592,0.803,0,NA,NA,NA,NA,NA,NA,19.463,1.056,0,1.731,0.63,0.006
"Mplus VERSION 7.3","0.1","02/24/2015"," 4:10 PM","eas","u2","male","age","noPhys","reasoning","noPhysSpec","block",TRUE,350,9,NA,13,-3517.367,7060.734,7110.887,7069.647,7061.81733333333,"u2_male_age_noPhys_reasoning_noPhysSpec_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.93,10.673,0,1.99,2.436,0.414,-1.738,4.5,0.699,21.15,1.587,0,NA,NA,NA,NA,NA,NA,18.496,1.201,0,2.533,0.608,0
"Mplus VERSION 7.3","0.1","03/03/2015"," 7:39 AM","eas","u2","male","age","noPhys","speed","noPhysSpec","digitsymbol",TRUE,377,9,NA,13,-3979.347,7984.694,8035.813,7994.567,7985.69675482094,"u2_male_age_noPhys_speed_noPhysSpec_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.408,18.482,0,5.242,2.944,0.075,6.071,6.469,0.348,26.015,1.279,0,NA,NA,NA,NA,NA,NA,36.758,1.379,0,2.662,0.779,0.001
"Mplus VERSION 7.3","0.1","03/18/2015"," 8:25 AM","eas","u2","male","aheplus","nophys","fluency","nophysspec","bostonnaming",TRUE,72,9,NA,28,-666.241,1388.481,1452.228,1364.01,1426.24844186047,"u2_male_aheplus_nophys_fluency_nophysspec_bostonnaming.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.599,2.048,0.435,0.042,0.666,0.95,0.209,1.1,0.849,1.582,0.188,0,NA,NA,NA,NA,NA,NA,10.335,2.025,0,0.82,0.99,0.408
"Mplus VERSION 7.3","0.1","03/02/2015"," 2:31 PM","eas","u2","male","full","noPhys","executive","noPhysSpec","trailsb",TRUE,72,8,NA,31,-1830.597,3723.193,3793.77,3696.1,3772.793,"u2_male_full_noPhys_executive_noPhysSpec_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1499.387,1980.915,0.449,177.462,641.863,0.782,-126.358,1134.399,0.911,1466.969,146.261,0,NA,NA,NA,NA,NA,NA,150.06,66.468,0.024,7.308,26.778,0.785
"Mplus VERSION 7.3","0.1","03/18/2015"," 8:22 AM","eas","u2","male","full","nophys","fluency","nophysspec","bostonnaming",TRUE,72,9,NA,31,-664.412,1390.824,1461.401,1363.73,1440.424,"u2_male_full_nophys_fluency_nophysspec_bostonnaming.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.696,2.205,0.442,0.027,0.62,0.966,0.169,1.116,0.88,1.554,0.194,0,NA,NA,NA,NA,NA,NA,9.825,2.077,0,1.113,1.03,0.28
"Mplus VERSION 7.3","0.1","03/11/2015"," 4:24 PM","eas","u2","male","full","nophys","fluency","nophysspec","category",TRUE,72,9,NA,31,-1088.595,2239.189,2309.766,2212.096,2288.789,"u2_male_full_nophys_fluency_nophysspec_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.639,36.195,0.17,7.302,7.358,0.321,-3.749,15.502,0.809,16.81,2.298,0,NA,NA,NA,NA,NA,NA,26.55,8.897,0.003,4.863,4.911,0.322
"Mplus VERSION 7.3","0.1","03/11/2015"," 8:57 AM","eas","u2","male","full","nophys","fluency","nophysspec","fas",TRUE,72,9,NA,31,-1155.428,2372.855,2443.432,2345.762,2422.455,"u2_male_full_nophys_fluency_nophysspec_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.753,47.867,0.014,2.773,7.842,0.724,-9.747,15.77,0.537,23.798,3.615,0,NA,NA,NA,NA,NA,NA,27.444,8.507,0.001,1.114,4.437,0.802
"Mplus VERSION 7.3","0.1","03/11/2015"," 2:05 PM","eas","u2","male","full","nophys","global","nophysspec","mmse",TRUE,72,9,NA,31,-489.77,1041.541,1112.117,1014.447,1091.141,"u2_male_full_nophys_global_nophysspec_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.277,0.615,0.653,0.017,0.197,0.931,0.026,0.332,0.938,0.644,0.06,0,NA,NA,NA,NA,NA,NA,26.517,1.106,0,0.227,0.853,0.79
