study name,process,subgroup,model type,n,species,intercept,slope
map,grip,female,aeh,"1,010",education,"  0.27(0.07),p<.01"," -0.03(0.02),p=.32"
map,grip,female,aeh,"1,010",height," 21.17(2.55),p<.01"," -0.55(0.72),p=.37"
map,grip,female,aeh,"1,010",smoking,"--,p=  ----","--,p=  ----"
map,grip,female,aeh,"1,010",cardio,"--,p=  ----","--,p=  ----"
map,grip,female,aeh,"1,010",diabetes,"--,p=  ----","--,p=  ----"
map,grip,female,aehplus,"1,010",intercept," 26.21(0.74),p<.01"," -0.16(0.19),p=.25"
map,grip,female,aehplus,"1,010",age," -0.31(0.03),p<.01"," -0.01(0.01),p=.05"
map,grip,female,aehplus,"1,010",education,"  0.29(0.08),p<.01"," -0.04(0.02),p=.27"
map,grip,female,aehplus,"1,010",height," 21.20(2.55),p<.01"," -0.52(0.73),p=.39"
map,grip,female,aehplus,"1,010",smoking,"  0.11(0.40),p=.47"," -0.01(0.11),p=.69"
map,grip,female,aehplus,"1,010",cardio,"  0.10(0.84),p=.55","  0.07(0.18),p=.56"
map,grip,female,aehplus,"1,010",diabetes," -0.12(0.71),p=.63"," -0.12(0.18),p=.41"
map,grip,male,a,351,intercept," 45.29(1.00),p<.01"," -0.75(0.23),p=.26"
map,grip,male,a,351,age," -0.61(0.08),p<.01"," -0.01(0.02),p=.45"
map,grip,male,a,351,education,"--,p=  ----","--,p=  ----"
map,grip,male,a,351,height,"--,p=  ----","--,p=  ----"
map,grip,male,a,351,smoking,"--,p=  ----","--,p=  ----"
map,grip,male,a,351,cardio,"--,p=  ----","--,p=  ----"
map,grip,male,a,351,diabetes,"--,p=  ----","--,p=  ----"
map,grip,male,ae,351,intercept," 41.69(1.63),p<.01"," -0.83(0.35),p=.20"
map,grip,male,ae,351,age," -0.61(0.08),p<.01"," -0.01(0.02),p=.42"
map,grip,male,ae,351,education,"  0.43(0.15),p=.01","  0.01(0.03),p=.48"
map,grip,male,ae,351,height,"--,p=  ----","--,p=  ----"
map,grip,male,ae,351,smoking,"--,p=  ----","--,p=  ----"
map,grip,male,ae,351,cardio,"--,p=  ----","--,p=  ----"
map,grip,male,ae,351,diabetes,"--,p=  ----","--,p=  ----"
map,grip,male,aeh,351,intercept," 42.86(1.48),p<.01"," -0.88(0.35),p=.20"
map,grip,male,aeh,351,age," -0.54(0.08),p<.01"," -0.01(0.02),p=.38"
map,grip,male,aeh,351,education,"  0.15(0.14),p=.33","  0.03(0.03),p=.35"
map,grip,male,aeh,351,height," 42.60(6.46),p=.07"," -1.65(2.03),p=.45"
map,grip,male,aeh,351,smoking,"--,p=  ----","--,p=  ----"
map,grip,male,aeh,351,cardio,"--,p=  ----","--,p=  ----"
map,grip,male,aeh,351,diabetes,"--,p=  ----","--,p=  ----"
map,grip,male,aehplus,351,intercept," 44.51(1.70),p<.01"," -1.22(0.51),p=.21"
map,grip,male,aehplus,351,age," -0.54(0.07),p<.01"," -0.02(0.02),p=.35"
map,grip,male,aehplus,351,education,"  0.08(0.15),p=.46","  0.04(0.04),p=.26"
map,grip,male,aehplus,351,height," 42.99(6.39),p=.08"," -1.63(2.03),p=.49"
map,grip,male,aehplus,351,smoking," -0.07(1.10),p=.69","  0.03(0.26),p=.77"
map,grip,male,aehplus,351,cardio," -3.06(1.51),p=.29","  0.44(0.36),p=.40"
map,grip,male,aehplus,351,diabetes," -3.22(1.31),p=.27","  0.59(0.30),p=.17"
map,ideas,female,a,"1,010",intercept," 16.08(0.18),p<.01"," -0.24(0.04),p=.02"
map,ideas,female,a,"1,010",age," -0.17(0.01),p=.07"," -0.00(0.00),p=.26"
map,ideas,female,a,"1,010",education,"--,p=  ----","--,p=  ----"
map,ideas,female,a,"1,010",height,"--,p=  ----","--,p=  ----"
map,ideas,female,a,"1,010",smoking,"--,p=  ----","--,p=  ----"
map,ideas,female,a,"1,010",cardio,"--,p=  ----","--,p=  ----"
map,ideas,female,a,"1,010",diabetes,"--,p=  ----","--,p=  ----"
map,ideas,female,ae,"1,010",intercept," 14.99(0.33),p<.01"," -0.09(0.09),p=.07"
map,ideas,female,ae,"1,010",age," -0.17(0.01),p=.05"," -0.01(0.00),p=.24"
map,ideas,female,ae,"1,010",education,"  0.15(0.04),p<.01"," -0.02(0.01),p=.34"
map,ideas,female,ae,"1,010",height,"--,p=  ----","--,p=  ----"
map,ideas,female,ae,"1,010",smoking,"--,p=  ----","--,p=  ----"
map,ideas,female,ae,"1,010",cardio,"--,p=  ----","--,p=  ----"
map,ideas,female,ae,"1,010",diabetes,"--,p=  ----","--,p=  ----"
map,ideas,female,aeh,"1,010",intercept," 15.14(0.32),p<.01"," -0.11(0.09),p=.06"
map,ideas,female,aeh,"1,010",age," -0.15(0.01),p=.03"," -0.01(0.00),p=.30"
map,ideas,female,aeh,"1,010",education,"  0.11(0.04),p<.01"," -0.02(0.01),p=.39"
map,ideas,female,aeh,"1,010",height," 10.45(1.23),p=.06"," -0.29(0.35),p=.30"
map,ideas,female,aeh,"1,010",smoking,"--,p=  ----","--,p=  ----"
map,ideas,female,aeh,"1,010",cardio,"--,p=  ----","--,p=  ----"
map,ideas,female,aeh,"1,010",diabetes,"--,p=  ----","--,p=  ----"
map,ideas,female,aehplus,"1,010",intercept," 15.12(0.35),p<.01"," -0.10(0.09),p=.22"
map,ideas,female,aehplus,"1,010",age," -0.15(0.01),p=.06"," -0.01(0.00),p=.35"
map,ideas,female,aehplus,"1,010",education,"  0.11(0.04),p<.01"," -0.02(0.01),p=.44"
map,ideas,female,aehplus,"1,010",height," 10.44(1.23),p=.05"," -0.27(0.35),p=.32"
map,ideas,female,aehplus,"1,010",smoking,"  0.06(0.19),p=.30","  0.00(0.05),p=.47"
map,ideas,female,aehplus,"1,010",cardio,"  0.10(0.39),p=.44","  0.04(0.09),p=.41"
map,ideas,female,aehplus,"1,010",diabetes," -0.07(0.34),p=.39"," -0.06(0.08),p=.43"
map,ideas,male,a,351,intercept," 24.64(0.49),p<.01"," -0.40(0.12),p=.09"
map,ideas,male,a,351,age," -0.30(0.04),p=.09"," -0.00(0.01),p=.25"
map,ideas,male,a,351,education,"--,p=  ----","--,p=  ----"
map,ideas,male,a,351,height,"--,p=  ----","--,p=  ----"
map,ideas,male,a,351,smoking,"--,p=  ----","--,p=  ----"
map,ideas,male,a,351,cardio,"--,p=  ----","--,p=  ----"
map,ideas,male,a,351,diabetes,"--,p=  ----","--,p=  ----"
map,ideas,male,ae,351,intercept," 23.10(0.80),p<.01"," -0.44(0.17),p=.48"
map,ideas,male,ae,351,age," -0.30(0.04),p=.08"," -0.00(0.01),p=.24"
map,ideas,male,ae,351,education,"  0.19(0.08),p=.02","  0.01(0.02),p=.55"
map,ideas,male,ae,351,height,"--,p=  ----","--,p=  ----"
map,ideas,male,ae,351,smoking,"--,p=  ----","--,p=  ----"
map,ideas,male,ae,351,cardio,"--,p=  ----","--,p=  ----"
map,ideas,male,ae,351,diabetes,"--,p=  ----","--,p=  ----"
map,ideas,male,aeh,351,intercept," 23.43(0.73),p<.01"," -0.46(0.17),p=.48"
map,ideas,male,aeh,351,age," -0.26(0.04),p=.10"," -0.01(0.01),p=.20"
map,ideas,male,aeh,351,education,"  0.04(0.07),p=.20","  0.01(0.02),p=.41"
map,ideas,male,aeh,351,height," 21.39(3.18),p=.08"," -0.81(1.00),p=.61"
map,ideas,male,aeh,351,smoking,"--,p=  ----","--,p=  ----"
map,ideas,male,aeh,351,cardio,"--,p=  ----","--,p=  ----"
map,ideas,male,aeh,351,diabetes,"--,p=  ----","--,p=  ----"
map,ideas,male,aehplus,351,intercept," 24.34(0.83),p<.01"," -0.64(0.25),p=.21"
map,ideas,male,aehplus,351,age," -0.26(0.04),p=.10"," -0.01(0.01),p=.31"
map,ideas,male,aehplus,351,education,"  0.01(0.07),p=.30","  0.02(0.02),p=.59"
map,ideas,male,aehplus,351,height," 21.60(3.14),p=.08"," -0.79(1.00),p=.66"
map,ideas,male,aehplus,351,smoking," -0.08(0.55),p=.48","  0.02(0.13),p=.36"
map,ideas,male,aehplus,351,cardio," -1.53(0.75),p=.34","  0.20(0.18),p=.45"
map,ideas,male,aehplus,351,diabetes," -1.68(0.64),p=.20","  0.31(0.15),p=.28"
map,line,female,a,"1,010",intercept," 17.12(0.23),p<.01"," -0.24(0.06),p=.36"
map,line,female,a,"1,010",age," -0.18(0.02),p=.09"," -0.01(0.00),p=.35"
map,line,female,a,"1,010",education,"--,p=  ----","--,p=  ----"
map,line,female,a,"1,010",height,"--,p=  ----","--,p=  ----"
map,line,female,a,"1,010",smoking,"--,p=  ----","--,p=  ----"
map,line,female,a,"1,010",cardio,"--,p=  ----","--,p=  ----"
map,line,female,a,"1,010",diabetes,"--,p=  ----","--,p=  ----"
map,line,female,ae,"1,010",intercept," 15.11(0.44),p<.01"," -0.11(0.12),p=.53"
map,line,female,ae,"1,010",age," -0.18(0.02),p=.16"," -0.01(0.00),p=.32"
map,line,female,ae,"1,010",education,"  0.27(0.05),p<.01"," -0.02(0.01),p=.62"
map,line,female,ae,"1,010",height,"--,p=  ----","--,p=  ----"
map,line,female,ae,"1,010",smoking,"--,p=  ----","--,p=  ----"
map,line,female,ae,"1,010",cardio,"--,p=  ----","--,p=  ----"
map,line,female,ae,"1,010",diabetes,"--,p=  ----","--,p=  ----"
map,line,female,aeh,980,intercept," 15.30(0.43),p<.01"," -0.12(0.12),p=.51"
map,line,female,aeh,980,age," -0.16(0.02),p=.24"," -0.01(0.00),p=.46"
map,line,female,aeh,980,education,"  0.23(0.05),p<.01"," -0.02(0.01),p=.73"
map,line,female,aeh,980,height," 11.68(1.75),p=.01"," -0.18(0.48),p=.28"
map,line,female,aeh,980,smoking,"--,p=  ----","--,p=  ----"
map,line,female,aeh,980,cardio,"--,p=  ----","--,p=  ----"
map,line,female,aeh,980,diabetes,"--,p=  ----","--,p=  ----"
map,line,female,aehplus,"1,010",intercept," 15.42(0.47),p<.01"," -0.13(0.12),p=.38"
map,line,female,aehplus,"1,010",age," -0.16(0.02),p=.13"," -0.01(0.00),p=.53"
map,line,female,aehplus,"1,010",education,"  0.22(0.05),p<.01"," -0.02(0.01),p=.66"
map,line,female,aehplus,"1,010",height," 11.76(1.75),p=.01"," -0.18(0.49),p=.32"
map,line,female,aehplus,"1,010",smoking," -0.06(0.25),p=.19","  0.03(0.07),p=.50"
map,line,female,aehplus,"1,010",cardio,"  0.18(0.52),p=.58"," -0.05(0.12),p=.24"
map,line,female,aehplus,"1,010",diabetes," -0.38(0.46),p=.35"," -0.05(0.12),p=.44"
map,line,male,a,351,intercept," 26.53(0.61),p<.01"," -0.38(0.14),p=.49"
map,line,male,a,351,age," -0.30(0.05),p=.22"," -0.00(0.01),p=.40"
map,line,male,a,351,education,"--,p=  ----","--,p=  ----"
map,line,male,a,351,height,"--,p=  ----","--,p=  ----"
map,line,male,a,351,smoking,"--,p=  ----","--,p=  ----"
map,line,male,a,351,cardio,"--,p=  ----","--,p=  ----"
map,line,male,a,351,diabetes,"--,p=  ----","--,p=  ----"
map,line,male,ae,351,intercept," 24.08(0.99),p<.01"," -0.47(0.22),p=.36"
map,line,male,ae,351,age," -0.31(0.05),p=.13"," -0.00(0.01),p=.41"
map,line,male,ae,351,education,"  0.30(0.09),p<.01","  0.01(0.02),p=.65"
map,line,male,ae,351,height,"--,p=  ----","--,p=  ----"
map,line,male,ae,351,smoking,"--,p=  ----","--,p=  ----"
map,line,male,ae,351,cardio,"--,p=  ----","--,p=  ----"
map,line,male,ae,351,diabetes,"--,p=  ----","--,p=  ----"
map,line,male,aeh,339,intercept," 24.49(0.90),p<.01"," -0.48(0.22),p=.45"
map,line,male,aeh,339,age," -0.27(0.05),p=.23"," -0.01(0.01),p=.38"
map,line,male,aeh,339,education,"  0.14(0.09),p=.17","  0.02(0.02),p=.70"
map,line,male,aeh,339,height," 23.02(4.15),p=.05"," -0.41(1.23),p=.26"
map,line,male,aeh,339,smoking,"--,p=  ----","--,p=  ----"
map,line,male,aeh,339,cardio,"--,p=  ----","--,p=  ----"
map,line,male,aeh,339,diabetes,"--,p=  ----","--,p=  ----"
map,line,male,aehplus,351,intercept," 25.69(1.04),p<.01"," -0.70(0.31),p=.20"
map,line,male,aehplus,351,age," -0.27(0.05),p=.15"," -0.01(0.01),p=.48"
map,line,male,aehplus,351,education,"  0.10(0.09),p=.23","  0.03(0.02),p=.63"
map,line,male,aehplus,351,height," 23.41(4.13),p=.04"," -0.39(1.24),p=.32"
map,line,male,aehplus,351,smoking," -0.42(0.66),p=.24","  0.05(0.16),p=.43"
map,line,male,aehplus,351,cardio," -1.67(0.91),p=.40","  0.27(0.23),p=.29"
map,line,male,aehplus,351,diabetes," -1.76(0.80),p=.33","  0.32(0.19),p=.39"
map,logic_de,female,a,"1,010",intercept," 17.76(0.25),p<.01"," -0.03(0.06),p<.01"
map,logic_de,female,a,"1,010",age," -0.23(0.02),p<.01"," -0.01(0.01),p=.04"
map,logic_de,female,a,"1,010",education,"--,p=  ----","--,p=  ----"
map,logic_de,female,a,"1,010",height,"--,p=  ----","--,p=  ----"
map,logic_de,female,a,"1,010",smoking,"--,p=  ----","--,p=  ----"
map,logic_de,female,a,"1,010",cardio,"--,p=  ----","--,p=  ----"
map,logic_de,female,a,"1,010",diabetes,"--,p=  ----","--,p=  ----"
map,logic_de,female,ae,"1,010",intercept," 15.36(0.46),p<.01","  0.01(0.13),p=.05"
map,logic_de,female,ae,"1,010",age," -0.23(0.02),p<.01"," -0.01(0.01),p=.04"
map,logic_de,female,ae,"1,010",education,"  0.32(0.05),p<.01"," -0.01(0.01),p=.23"
map,logic_de,female,ae,"1,010",height,"--,p=  ----","--,p=  ----"
map,logic_de,female,ae,"1,010",smoking,"--,p=  ----","--,p=  ----"
map,logic_de,female,ae,"1,010",cardio,"--,p=  ----","--,p=  ----"
map,logic_de,female,ae,"1,010",diabetes,"--,p=  ----","--,p=  ----"
map,logic_de,female,aeh,"1,010",intercept," 15.55(0.45),p<.01","  0.00(0.13),p=.04"
map,logic_de,female,aeh,"1,010",age," -0.20(0.02),p<.01"," -0.01(0.01),p=.04"
map,logic_de,female,aeh,"1,010",education,"  0.27(0.05),p<.01"," -0.00(0.01),p=.27"
map,logic_de,female,aeh,"1,010",height," 13.02(1.88),p<.01"," -0.22(0.58),p=.39"
map,logic_de,female,aeh,"1,010",smoking,"--,p=  ----","--,p=  ----"
map,logic_de,female,aeh,"1,010",cardio,"--,p=  ----","--,p=  ----"
map,logic_de,female,aeh,"1,010",diabetes,"--,p=  ----","--,p=  ----"
map,logic_de,female,aehplus,"1,010",intercept," 15.58(0.51),p<.01","  0.03(0.14),p=.06"
map,logic_de,female,aehplus,"1,010",age," -0.21(0.02),p<.01"," -0.01(0.01),p=.04"
map,logic_de,female,aehplus,"1,010",education,"  0.27(0.05),p<.01"," -0.00(0.01),p=.27"
map,logic_de,female,aehplus,"1,010",height," 13.01(1.88),p<.01"," -0.21(0.58),p=.41"
map,logic_de,female,aehplus,"1,010",smoking,"  0.04(0.28),p=.55"," -0.05(0.08),p=.51"
map,logic_de,female,aehplus,"1,010",cardio," -0.03(0.62),p=.52","  0.02(0.15),p=.62"
map,logic_de,female,aehplus,"1,010",diabetes," -0.21(0.49),p=.48"," -0.02(0.13),p=.38"
map,logic_de,male,a,351,intercept," 25.79(0.66),p<.01"," -0.20(0.16),p<.01"
map,logic_de,male,a,351,age," -0.36(0.05),p<.01"," -0.01(0.01),p=.46"
map,logic_de,male,a,351,education,"--,p=  ----","--,p=  ----"
map,logic_de,male,a,351,height,"--,p=  ----","--,p=  ----"
map,logic_de,male,a,351,smoking,"--,p=  ----","--,p=  ----"
map,logic_de,male,a,351,cardio,"--,p=  ----","--,p=  ----"
map,logic_de,male,a,351,diabetes,"--,p=  ----","--,p=  ----"
map,logic_de,male,ae,351,intercept," 23.32(1.09),p<.01"," -0.30(0.25),p=.06"
map,logic_de,male,ae,351,age," -0.37(0.05),p<.01"," -0.01(0.01),p=.42"
map,logic_de,male,ae,351,education,"  0.31(0.10),p<.01","  0.01(0.02),p=.60"
map,logic_de,male,ae,351,height,"--,p=  ----","--,p=  ----"
map,logic_de,male,ae,351,smoking,"--,p=  ----","--,p=  ----"
map,logic_de,male,ae,351,cardio,"--,p=  ----","--,p=  ----"
map,logic_de,male,ae,351,diabetes,"--,p=  ----","--,p=  ----"
map,logic_de,male,aeh,351,intercept," 23.67(1.01),p<.01"," -0.31(0.25),p=.05"
map,logic_de,male,aeh,351,age," -0.33(0.05),p<.01"," -0.01(0.01),p=.41"
map,logic_de,male,aeh,351,education,"  0.15(0.10),p=.16","  0.02(0.02),p=.57"
map,logic_de,male,aeh,351,height," 22.48(4.52),p=.18"," -0.47(1.41),p=.40"
map,logic_de,male,aeh,351,smoking,"--,p=  ----","--,p=  ----"
map,logic_de,male,aeh,351,cardio,"--,p=  ----","--,p=  ----"
map,logic_de,male,aeh,351,diabetes,"--,p=  ----","--,p=  ----"
map,logic_de,male,aehplus,351,intercept," 24.45(1.16),p<.01"," -0.53(0.35),p=.19"
map,logic_de,male,aehplus,351,age," -0.33(0.05),p<.01"," -0.01(0.01),p=.62"
map,logic_de,male,aehplus,351,education,"  0.12(0.10),p=.24","  0.03(0.03),p=.61"
map,logic_de,male,aehplus,351,height," 22.78(4.46),p=.17"," -0.52(1.40),p=.45"
map,logic_de,male,aehplus,351,smoking," -0.19(0.71),p=.53","  0.07(0.18),p=.42"
map,logic_de,male,aehplus,351,cardio," -1.23(0.98),p=.20","  0.20(0.26),p=.57"
map,logic_de,male,aehplus,351,diabetes," -1.19(0.85),p=.04","  0.29(0.23),p=.47"
map,logic_im,female,a,"1,010",intercept," 29.94(0.40),p<.01"," -0.30(0.10),p<.01"
map,logic_im,female,a,"1,010",age," -0.39(0.03),p<.01"," -0.01(0.01),p=.07"
map,logic_im,female,a,"1,010",education,"--,p=  ----","--,p=  ----"
map,logic_im,female,a,"1,010",height,"--,p=  ----","--,p=  ----"
map,logic_im,female,a,"1,010",smoking,"--,p=  ----","--,p=  ----"
map,logic_im,female,a,"1,010",cardio,"--,p=  ----","--,p=  ----"
map,logic_im,female,a,"1,010",diabetes,"--,p=  ----","--,p=  ----"
map,logic_im,female,ae,"1,010",intercept," 16.20(0.46),p<.01","  0.04(0.13),p=.05"
map,logic_im,female,ae,"1,010",age," -0.22(0.02),p<.01"," -0.01(0.01),p=.05"
map,logic_im,female,ae,"1,010",education,"  0.32(0.05),p<.01"," -0.01(0.01),p=.45"
map,logic_im,female,ae,"1,010",height,"--,p=  ----","--,p=  ----"
map,logic_im,female,ae,"1,010",smoking,"--,p=  ----","--,p=  ----"
map,logic_im,female,ae,"1,010",cardio,"--,p=  ----","--,p=  ----"
map,logic_im,female,ae,"1,010",diabetes,"--,p=  ----","--,p=  ----"
map,logic_im,female,aeh,"1,010",intercept," 16.37(0.45),p<.01","  0.02(0.13),p=.04"
map,logic_im,female,aeh,"1,010",age," -0.20(0.02),p<.01"," -0.01(0.01),p=.06"
map,logic_im,female,aeh,"1,010",education,"  0.27(0.05),p<.01"," -0.01(0.01),p=.54"
map,logic_im,female,aeh,"1,010",height," 12.45(1.83),p<.01"," -0.22(0.56),p=.38"
map,logic_im,female,aeh,"1,010",smoking,"--,p=  ----","--,p=  ----"
map,logic_im,female,aeh,"1,010",cardio,"--,p=  ----","--,p=  ----"
map,logic_im,female,aeh,"1,010",diabetes,"--,p=  ----","--,p=  ----"
map,logic_im,female,aehplus,"1,010",intercept," 16.44(0.51),p<.01","  0.02(0.14),p=.06"
map,logic_im,female,aehplus,"1,010",age," -0.20(0.02),p<.01"," -0.01(0.01),p=.06"
map,logic_im,female,aehplus,"1,010",education,"  0.27(0.05),p<.01"," -0.01(0.01),p=.46"
map,logic_im,female,aehplus,"1,010",height," 12.46(1.82),p<.01"," -0.22(0.56),p=.42"
map,logic_im,female,aehplus,"1,010",smoking," -0.03(0.28),p=.32"," -0.02(0.08),p=.66"
map,logic_im,female,aehplus,"1,010",cardio," -0.06(0.61),p=.47","  0.07(0.15),p=.50"
map,logic_im,female,aehplus,"1,010",diabetes," -0.15(0.49),p=.57","  0.03(0.13),p=.26"
map,logic_im,male,a,351,intercept," 26.67(0.66),p<.01"," -0.33(0.15),p=.13"
map,logic_im,male,a,351,age," -0.37(0.05),p<.01"," -0.00(0.01),p=.38"
map,logic_im,male,a,351,education,"--,p=  ----","--,p=  ----"
map,logic_im,male,a,351,height,"--,p=  ----","--,p=  ----"
map,logic_im,male,a,351,smoking,"--,p=  ----","--,p=  ----"
map,logic_im,male,a,351,cardio,"--,p=  ----","--,p=  ----"
map,logic_im,male,a,351,diabetes,"--,p=  ----","--,p=  ----"
map,logic_im,male,ae,351,intercept," 24.14(1.08),p<.01"," -0.36(0.24),p=.19"
map,logic_im,male,ae,351,age," -0.37(0.05),p<.01"," -0.00(0.01),p=.37"
map,logic_im,male,ae,351,education,"  0.31(0.10),p<.01","  0.00(0.02),p=.69"
map,logic_im,male,ae,351,height,"--,p=  ----","--,p=  ----"
map,logic_im,male,ae,351,smoking,"--,p=  ----","--,p=  ----"
map,logic_im,male,ae,351,cardio,"--,p=  ----","--,p=  ----"
map,logic_im,male,ae,351,diabetes,"--,p=  ----","--,p=  ----"
map,logic_im,male,aeh,351,intercept," 24.49(1.00),p<.01"," -0.38(0.24),p=.19"
map,logic_im,male,aeh,351,age," -0.33(0.05),p<.01"," -0.00(0.01),p=.34"
map,logic_im,male,aeh,351,education,"  0.15(0.10),p=.16","  0.01(0.02),p=.57"
map,logic_im,male,aeh,351,height," 23.72(4.47),p=.04"," -0.82(1.38),p=.63"
map,logic_im,male,aeh,351,smoking,"--,p=  ----","--,p=  ----"
map,logic_im,male,aeh,351,cardio,"--,p=  ----","--,p=  ----"
map,logic_im,male,aeh,351,diabetes,"--,p=  ----","--,p=  ----"
map,logic_im,male,aehplus,351,intercept," 25.24(1.15),p<.01"," -0.57(0.33),p=.27"
map,logic_im,male,aehplus,351,age," -0.33(0.05),p<.01"," -0.00(0.01),p=.44"
map,logic_im,male,aehplus,351,education,"  0.12(0.10),p=.24","  0.02(0.03),p=.69"
map,logic_im,male,aehplus,351,height," 23.96(4.42),p=.04"," -0.86(1.38),p=.65"
map,logic_im,male,aehplus,351,smoking," -0.05(0.71),p=.64","  0.03(0.18),p=.66"
map,logic_im,male,aehplus,351,cardio," -1.33(0.98),p=.27","  0.15(0.25),p=.37"
map,logic_im,male,aehplus,351,diabetes," -1.37(0.85),p=.16","  0.32(0.22),p=.42"
map,matrices,female,a,"1,010",intercept," 18.32(0.23),p<.01"," -0.24(0.06),p=.31"
map,matrices,female,a,"1,010",age," -0.20(0.02),p<.01"," -0.01(0.00),p=.04"
map,matrices,female,a,"1,010",education,"--,p=  ----","--,p=  ----"
map,matrices,female,a,"1,010",height,"--,p=  ----","--,p=  ----"
map,matrices,female,a,"1,010",smoking,"--,p=  ----","--,p=  ----"
map,matrices,female,a,"1,010",cardio,"--,p=  ----","--,p=  ----"
map,matrices,female,a,"1,010",diabetes,"--,p=  ----","--,p=  ----"
map,matrices,female,ae,"1,010",intercept," 16.02(0.42),p<.01"," -0.09(0.12),p=.38"
map,matrices,female,ae,"1,010",age," -0.20(0.02),p<.01"," -0.01(0.00),p=.04"
map,matrices,female,ae,"1,010",education,"  0.31(0.05),p<.01"," -0.02(0.01),p=.59"
map,matrices,female,ae,"1,010",height,"--,p=  ----","--,p=  ----"
map,matrices,female,ae,"1,010",smoking,"--,p=  ----","--,p=  ----"
map,matrices,female,ae,"1,010",cardio,"--,p=  ----","--,p=  ----"
map,matrices,female,ae,"1,010",diabetes,"--,p=  ----","--,p=  ----"
map,matrices,female,aeh,"1,010",intercept," 16.20(0.41),p<.01"," -0.11(0.12),p=.38"
map,matrices,female,aeh,"1,010",age," -0.18(0.02),p<.01"," -0.01(0.00),p=.04"
map,matrices,female,aeh,"1,010",education,"  0.26(0.04),p<.01"," -0.02(0.01),p=.63"
map,matrices,female,aeh,"1,010",height," 12.33(1.69),p<.01"," -0.15(0.48),p=.25"
map,matrices,female,aeh,"1,010",smoking,"--,p=  ----","--,p=  ----"
map,matrices,female,aeh,"1,010",cardio,"--,p=  ----","--,p=  ----"
map,matrices,female,aeh,"1,010",diabetes,"--,p=  ----","--,p=  ----"
map,matrices,female,aehplus,"1,010",intercept," 16.22(0.45),p<.01"," -0.09(0.13),p=.40"
map,matrices,female,aehplus,"1,010",age," -0.18(0.02),p<.01"," -0.01(0.00),p=.03"
map,matrices,female,aehplus,"1,010",education,"  0.26(0.05),p<.01"," -0.02(0.01),p=.64"
map,matrices,female,aehplus,"1,010",height," 12.30(1.69),p<.01"," -0.13(0.49),p=.26"
map,matrices,female,aehplus,"1,010",smoking,"  0.07(0.25),p=.64"," -0.01(0.07),p=.80"
map,matrices,female,aehplus,"1,010",cardio," -0.07(0.50),p=.31","  0.03(0.13),p=.67"
map,matrices,female,aehplus,"1,010",diabetes," -0.18(0.44),p=.44"," -0.06(0.11),p=.65"
map,matrices,male,a,351,intercept," 27.24(0.61),p<.01"," -0.39(0.15),p=.48"
map,matrices,male,a,351,age," -0.33(0.05),p<.01"," -0.01(0.01),p=.49"
map,matrices,male,a,351,education,"--,p=  ----","--,p=  ----"
map,matrices,male,a,351,height,"--,p=  ----","--,p=  ----"
map,matrices,male,a,351,smoking,"--,p=  ----","--,p=  ----"
map,matrices,male,a,351,cardio,"--,p=  ----","--,p=  ----"
map,matrices,male,a,351,diabetes,"--,p=  ----","--,p=  ----"
map,matrices,male,ae,351,intercept," 24.60(0.97),p<.01"," -0.39(0.22),p=.23"
map,matrices,male,ae,351,age," -0.34(0.05),p<.01"," -0.01(0.01),p=.50"
map,matrices,male,ae,351,education,"  0.33(0.09),p<.01","  0.00(0.02),p=.50"
map,matrices,male,ae,351,height,"--,p=  ----","--,p=  ----"
map,matrices,male,ae,351,smoking,"--,p=  ----","--,p=  ----"
map,matrices,male,ae,351,cardio,"--,p=  ----","--,p=  ----"
map,matrices,male,ae,351,diabetes,"--,p=  ----","--,p=  ----"
map,matrices,male,aeh,351,intercept," 24.99(0.88),p<.01"," -0.42(0.22),p=.24"
map,matrices,male,aeh,351,age," -0.30(0.05),p<.01"," -0.01(0.01),p=.46"
map,matrices,male,aeh,351,education,"  0.16(0.09),p=.17","  0.01(0.02),p=.40"
