"software","version","date","time","output_file","data_file","file_path","study_name","model_number","subgroup","model_type","process_a","process_b","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","has_converged","trust_all","mistrust","covar_covered","ab_TAU_00_est","ab_TAU_00_se","ab_TAU_00_wald","ab_TAU_00_pval","ab_TAU_11_est","ab_TAU_11_se","ab_TAU_11_wald","ab_TAU_11_pval","ab_TAU_01_est","ab_TAU_01_se","ab_TAU_01_wald","ab_TAU_01_pval","ab_TAU_10_est","ab_TAU_10_se","ab_TAU_10_wald","ab_TAU_10_pval","ab_SIGMA_est","ab_SIGMA_se","ab_SIGMA_wald","ab_SIGMA_pval","aa_TAU_00_est","aa_TAU_00_se","aa_TAU_00_wald","aa_TAU_00_pval","aa_TAU_11_est","aa_TAU_11_se","aa_TAU_11_wald","aa_TAU_11_pval","aa_TAU_01_est","aa_TAU_01_se","aa_TAU_01_wald","aa_TAU_01_pval","a_SIGMA_est","a_SIGMA_se","a_SIGMA_wald","a_SIGMA_pval","bb_TAU_00_est","bb_TAU_00_se","bb_TAU_00_wald","bb_TAU_00_pval","bb_TAU_11_est","bb_TAU_11_se","bb_TAU_11_wald","bb_TAU_11_pval","bb_TAU_10_est","bb_TAU_10_se","bb_TAU_10_wald","bb_TAU_10_pval","b_SIGMA_est","b_SIGMA_se","b_SIGMA_wald","b_SIGMA_pval","a_GAMMA_00_est","a_GAMMA_00_se","a_GAMMA_00_wald","a_GAMMA_00_pval","a_GAMMA_10_est","a_GAMMA_10_se","a_GAMMA_10_wald","a_GAMMA_10_pval","b_GAMMA_00_est","b_GAMMA_00_se","b_GAMMA_00_wald","b_GAMMA_00_pval","b_GAMMA_10_est","b_GAMMA_10_se","b_GAMMA_10_wald","b_GAMMA_10_pval","R_IAIB_est","R_IAIB_se","R_IAIB_wald","R_IAIB_pval","R_SASB_est","R_SASB_se","R_SASB_wald","R_SASB_pval","R_RES_AB_est","R_RES_AB_se","R_RES_AB_wald","R_RES_AB_pval","a_GAMMA_01_est","a_GAMMA_01_se","a_GAMMA_01_wald","a_GAMMA_01_pval","a_GAMMA_11_est","a_GAMMA_11_se","a_GAMMA_11_wald","a_GAMMA_11_pval","b_GAMMA_01_est","b_GAMMA_01_se","b_GAMMA_01_wald","b_GAMMA_01_pval","b_GAMMA_11_est","b_GAMMA_11_se","b_GAMMA_11_wald","b_GAMMA_11_pval","a_GAMMA_02_est","a_GAMMA_02_se","a_GAMMA_02_wald","a_GAMMA_02_pval","a_GAMMA_12_est","a_GAMMA_12_se","a_GAMMA_12_wald","a_GAMMA_12_pval","b_GAMMA_02_est","b_GAMMA_02_se","b_GAMMA_02_wald","b_GAMMA_02_pval","b_GAMMA_12_est","b_GAMMA_12_se","b_GAMMA_12_wald","b_GAMMA_12_pval","a_GAMMA_03_est","a_GAMMA_03_se","a_GAMMA_03_wald","a_GAMMA_03_pval","a_GAMMA_13_est","a_GAMMA_13_se","a_GAMMA_13_wald","a_GAMMA_13_pval","b_GAMMA_03_est","b_GAMMA_03_se","b_GAMMA_03_wald","b_GAMMA_03_pval","b_GAMMA_13_est","b_GAMMA_13_se","b_GAMMA_13_wald","b_GAMMA_13_pval"
"Mplus VERSION 5.21","0.1","02/24/2015"," 6:16 PM","b1_male_age_grip_digitbackward.out"," C:\Users\novalis\Desktop\IALSA\octomult_12aug2010.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/octo/physical-cognitive/combined/b1_male_age_grip_digitbackward.out","octo","b1","male","age","grip","digitbackward",161,5,NA,21,-1754.772,3551.544,3616.253,3549.773,3558.19148201439,TRUE,TRUE,NA,0,0.745,0.441,1.69,0.091,0.001,0.014,0.057,0.954,-0.031,0.081,-0.389,0.698,0.059,0.068,0.866,0.386,-0.14,0.095,-1.474,0.14,6.569,1.116,5.886,0,0.046,0.025,1.894,0.058,-0.095,0.102,-0.936,0.349,1.619,0.209,7.759,0,1.531,0.308,4.965,0,0.021,0.015,1.4,0.161,-0.115,0.058,-1.97,0.049,0.988,0.136,7.254,0,11.299,0.356,31.719,0,-0.358,0.048,-7.493,0,3.537,0.174,20.355,0,-0.056,0.039,-1.446,0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.187,0.076,-2.456,0.014,-0.037,0.019,-1.919,0.055,-0.079,0.041,-1.898,0.058,-0.001,0.012,-0.119,0.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 5.21","0.1","02/24/2015"," 6:12 PM","b1_male_age_grip_digitforward.out"," C:\Users\novalis\Desktop\IALSA\octomult_12aug2010.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/octo/physical-cognitive/combined/b1_male_age_grip_digitforward.out","octo","b1","male","age","grip","digitforward",161,5,NA,21,-1639.8,3321.599,3386.309,3319.829,3328.24648201439,TRUE,TRUE,NA,0,0.102,0.303,0.337,0.736,0.012,0.01,1.211,0.226,0.034,0.066,0.525,0.6,0.014,0.048,0.289,0.773,-0.078,0.066,-1.186,0.236,6.524,1.097,5.947,0,0.051,0.025,2.006,0.045,-0.103,0.104,-1,0.318,1.608,0.205,7.846,0,0.908,0.169,5.369,0,0.015,0.007,2.067,0.039,-0.069,0.027,-2.527,0.012,0.56,0.08,6.981,0,11.298,0.355,31.839,0,-0.344,0.049,-7.039,0,5.708,0.132,43.274,0,-0.054,0.03,-1.809,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.178,0.076,-2.353,0.019,-0.044,0.02,-2.2,0.028,-0.049,0.028,-1.781,0.075,-0.018,0.009,-2.077,0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 5.21","0.1","02/24/2015"," 6:46 PM","b1_male_age_grip_digitsymbol.out"," C:\Users\novalis\Desktop\IALSA\octomult_12aug2010.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/octo/physical-cognitive/combined/b1_male_age_grip_digitsymbol.out","octo","b1","male","age","grip","digitsymbol",156,5,NA,21,-2223.137,4488.274,4552.321,4485.849,4495.16952238806,TRUE,TRUE,NA,0,7.519,2.664,2.822,0.005,0.015,0.067,0.222,0.824,-0.03,0.407,-0.074,0.941,0.273,0.39,0.7,0.484,0.397,0.477,0.833,0.405,6.606,1.109,5.955,0,0.051,0.027,1.868,0.062,-0.127,0.108,-1.183,0.237,1.604,0.206,7.798,0,107.549,14.309,7.516,0,0.546,0.242,2.253,0.024,-2.605,1.308,-1.992,0.046,17.416,2.064,8.44,0,11.294,0.356,31.697,0,-0.353,0.048,-7.287,0,26.536,1.529,17.356,0,-0.515,0.224,-2.3,0.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.182,0.076,-2.38,0.017,-0.04,0.019,-2.063,0.039,-0.738,0.373,-1.982,0.048,0.016,0.077,0.209,0.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 5.21","0.1","02/24/2015"," 6:43 PM","b1_male_age_grip_figurelogic.out"," C:\Users\novalis\Desktop\IALSA\octomult_12aug2010.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/octo/physical-cognitive/combined/b1_male_age_grip_figurelogic.out","octo","b1","male","age","grip","figurelogic",157,5,NA,21,-2000.676,4043.351,4107.533,4041.059,4050.19544444444,TRUE,TRUE,NA,0,5.517,1.501,3.675,0,0.043,0.039,1.096,0.273,-0.558,0.309,-1.804,0.071,-0.349,0.214,-1.636,0.102,-0.284,0.23,-1.231,0.218,6.776,1.13,5.998,0,0.053,0.026,2.05,0.04,-0.164,0.112,-1.465,0.143,1.602,0.207,7.743,0,11.725,2.805,4.18,0,0.087,0.096,0.91,0.363,-0.562,0.451,-1.245,0.213,7.944,0.952,8.346,0,11.235,0.36,31.199,0,-0.335,0.05,-6.647,0,15.592,0.56,27.867,0,-0.03,0.127,-0.237,0.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.173,0.077,-2.24,0.025,-0.043,0.019,-2.199,0.028,-0.134,0.122,-1.094,0.274,0.013,0.034,0.384,0.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 5.21","0.1","02/24/2015"," 6:49 PM","b1_male_age_grip_mirrecall.out"," C:\Users\novalis\Desktop\IALSA\octomult_12aug2010.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/octo/physical-cognitive/combined/b1_male_age_grip_mirrecall.out","octo","b1","male","age","grip","mirrecall",159,5,NA,21,-1883.748,3809.496,3873.943,3807.466,3816.24052554745,TRUE,TRUE,NA,0,1.589,0.62,2.561,0.01,0.018,0.016,1.146,0.252,-0.205,0.159,-1.285,0.199,0.076,0.103,0.735,0.462,0.048,0.162,0.294,0.769,6.629,1.117,5.934,0,0.05,0.025,2.005,0.045,-0.096,0.108,-0.881,0.378,1.603,0.204,7.866,0,2.523,0.47,5.365,0,0.077,0.021,3.624,0,0.024,0.092,0.266,0.79,2.103,0.226,9.323,0,11.296,0.358,31.589,0,-0.363,0.047,-7.702,0,6.99,0.244,28.601,0,-0.066,0.066,-1.012,0.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.177,0.076,-2.329,0.02,-0.039,0.018,-2.183,0.029,-0.269,0.071,-3.788,0,-0.021,0.02,-1.045,0.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 5.21","0.1","02/24/2015"," 6:29 PM","b1_male_age_grip_proserecall.out"," C:\Users\novalis\Desktop\IALSA\octomult_12aug2010.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/octo/physical-cognitive/combined/b1_male_age_grip_proserecall.out","octo","b1","male","age","grip","proserecall",161,5,NA,21,-1916.039,3874.078,3938.788,3872.308,3880.72548201439,TRUE,TRUE,NA,0,3.596,1.026,3.505,0,-0.008,0.032,-0.235,0.814,0.04,0.172,0.231,0.817,0.105,0.185,0.57,0.569,0.207,0.233,0.888,0.374,6.639,1.12,5.929,0,0.049,0.025,1.984,0.047,-0.123,0.105,-1.172,0.241,1.614,0.207,7.815,0,13.184,1.761,7.488,0,0.012,0.077,0.155,0.877,0.095,0.335,0.283,0.777,4.331,0.665,6.51,0,11.295,0.357,31.643,0,-0.345,0.048,-7.27,0,10.485,0.472,22.205,0,-0.152,0.09,-1.683,0.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.184,0.076,-2.407,0.016,-0.043,0.019,-2.211,0.027,-0.358,0.115,-3.119,0.002,0,0.047,0.007,0.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 5.21","0.1","03/03/2015"," 8:39 PM","b1_male_age_muscle_global_grip_mmse.out"," C:\Users\novalis\Desktop\IALSA\octomult_12aug2010.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/octo/physical-cognitive/combined/b1_male_age_muscle_global_grip_mmse.out","octo","b1","male","age","grip","mmse",164,5,NA,21,-2356.492,4754.984,4820.081,4753.597,4761.49104225352,TRUE,TRUE,NA,0,3.254,1.422,2.288,0.022,0.025,0.045,0.564,0.573,0.478,0.379,1.26,0.208,0.569,0.325,1.752,0.08,0.529,0.294,1.798,0.072,6.567,1.183,5.553,0,0.064,0.032,2.009,0.045,-0.01,0.119,-0.085,0.932,1.589,0.215,7.396,0,9.735,4.29,2.269,0.023,0.221,0.125,1.769,0.077,1.082,0.72,1.501,0.133,7.811,1.475,5.297,0,11.354,0.382,29.723,0,-0.387,0.052,-7.435,0,28.166,0.402,69.98,0,-0.311,0.133,-2.333,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.212,0.082,-2.581,0.01,-0.041,0.019,-2.133,0.033,-0.442,0.152,-2.915,0.004,-0.059,0.039,-1.52,0.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 5.21","0.1","03/03/2015"," 8:31 PM","b1_male_age_muscle_knowledge_grip_information.out"," C:\Users\novalis\Desktop\IALSA\octomult_12aug2010.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/octo/physical-cognitive/combined/b1_male_age_muscle_knowledge_grip_information.out","octo","b1","male","age","grip","information",162,5,NA,21,-2444.109,4930.218,4995.057,4928.576,4936.818,TRUE,TRUE,NA,0,3.026,2.02,1.498,0.134,-0.051,0.054,-0.948,0.343,0.62,0.397,1.563,0.118,0.362,0.361,1.005,0.315,0.73,0.399,1.831,0.067,6.604,1.184,5.576,0,0.043,0.024,1.75,0.08,-0.114,0.107,-1.064,0.287,1.645,0.226,7.282,0,70.07,8.765,7.995,0,0.729,0.221,3.294,0.001,0.536,0.791,0.678,0.497,11.084,1.3,8.527,0,11.311,0.389,29.106,0,-0.34,0.049,-6.982,0,34.258,1.121,30.564,0,-0.478,0.174,-2.742,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.186,0.09,-2.07,0.038,-0.044,0.021,-2.114,0.035,-0.589,0.315,-1.871,0.061,-0.013,0.061,-0.21,0.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 5.21","0.1","03/03/2015"," 8:32 PM","b1_male_age_muscle_knowledge_grip_synonyms.out"," C:\Users\novalis\Desktop\IALSA\octomult_12aug2010.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/octo/physical-cognitive/combined/b1_male_age_muscle_knowledge_grip_synonyms.out","octo","b1","male","age","grip","synonyms",157,5,NA,21,-1994.074,4030.147,4094.328,4027.855,4036.99144444444,TRUE,TRUE,NA,0,1.636,1.69,0.968,0.333,-0.011,0.031,-0.361,0.718,0.151,0.198,0.762,0.446,0.183,0.243,0.752,0.452,0.466,0.282,1.652,0.099,6.605,1.174,5.625,0,0.047,0.025,1.923,0.055,-0.126,0.106,-1.191,0.234,1.627,0.222,7.335,0,42.218,4.16,10.148,0,0.061,0.043,1.405,0.16,-0.365,0.397,-0.918,0.359,5.993,0.841,7.125,0,11.29,0.387,29.142,0,-0.34,0.05,-6.806,0,16.118,1.059,15.222,0,-0.172,0.111,-1.553,0.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.179,0.089,-2.015,0.044,-0.043,0.021,-2.055,0.04,0.111,0.267,0.415,0.678,-0.025,0.043,-0.569,0.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 5.21","0.1","03/03/2015"," 8:25 PM","b1_male_age_muscle_memory_grip_digitspanbackward.out"," C:\Users\novalis\Desktop\IALSA\octomult_12aug2010.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/octo/physical-cognitive/combined/b1_male_age_muscle_memory_grip_digitspanbackward.out","octo","b1","male","age","grip","digitspanbackward",161,5,NA,21,-1754.772,3551.544,3616.253,3549.773,3558.19148201439,TRUE,TRUE,NA,0,0.745,0.484,1.539,0.124,0.001,0.015,0.055,0.956,-0.031,0.086,-0.364,0.716,0.059,0.071,0.831,0.406,-0.14,0.091,-1.536,0.124,6.569,1.178,5.575,0,0.046,0.025,1.87,0.062,-0.095,0.102,-0.936,0.35,1.619,0.219,7.378,0,1.531,0.326,4.699,0,0.021,0.015,1.391,0.164,-0.115,0.061,-1.89,0.059,0.988,0.133,7.43,0,11.299,0.389,29.078,0,-0.358,0.049,-7.337,0,3.537,0.189,18.74,0,-0.056,0.04,-1.408,0.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.187,0.089,-2.096,0.036,-0.037,0.021,-1.797,0.072,-0.079,0.043,-1.816,0.069,-0.001,0.012,-0.114,0.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 5.21","0.1","03/03/2015"," 8:23 PM","b1_male_age_muscle_memory_grip_digitspanforward.out"," C:\Users\novalis\Desktop\IALSA\octomult_12aug2010.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/octo/physical-cognitive/combined/b1_male_age_muscle_memory_grip_digitspanforward.out","octo","b1","male","age","grip","digitspanforward",161,5,NA,21,-1639.8,3321.599,3386.309,3319.829,3328.24648201439,TRUE,TRUE,NA,0,0.102,0.326,0.313,0.754,0.012,0.01,1.2,0.23,0.034,0.067,0.513,0.608,0.014,0.048,0.286,0.775,-0.078,0.067,-1.16,0.246,6.524,1.154,5.656,0,0.051,0.026,1.989,0.047,-0.103,0.105,-0.985,0.325,1.608,0.217,7.424,0,0.908,0.169,5.369,0,0.015,0.007,2.097,0.036,-0.069,0.027,-2.57,0.01,0.56,0.082,6.866,0,11.298,0.386,29.274,0,-0.344,0.052,-6.679,0,5.708,0.138,41.27,0,-0.054,0.03,-1.811,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.178,0.087,-2.043,0.041,-0.044,0.021,-2.064,0.039,-0.049,0.031,-1.597,0.11,-0.018,0.009,-2.034,0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 5.21","0.1","03/03/2015"," 8:29 PM","b1_male_age_muscle_reasoning_grip_blockdesign.out"," C:\Users\novalis\Desktop\IALSA\octomult_12aug2010.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/octo/physical-cognitive/combined/b1_male_age_muscle_reasoning_grip_blockdesign.out","octo","b1","male","age","grip","blockdesign",158,5,NA,21,-2223.572,4489.144,4553.459,4486.984,4495.93811764706,TRUE,TRUE,NA,0,6.099,1.728,3.529,0,-0.021,0.034,-0.619,0.536,0.278,0.204,1.366,0.172,0.237,0.268,0.883,0.377,0.491,0.249,1.973,0.048,6.609,1.171,5.645,0,0.05,0.026,1.916,0.055,-0.117,0.11,-1.056,0.291,1.605,0.218,7.359,0,43.948,5.667,7.755,0,0.036,0.098,0.37,0.712,0.266,0.469,0.568,0.57,9.116,1.097,8.309,0,11.276,0.391,28.802,0,-0.36,0.051,-7.079,0,13.245,0.992,13.354,0,-0.481,0.103,-4.649,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18,0.089,-2.018,0.044,-0.039,0.021,-1.885,0.059,-0.555,0.243,-2.281,0.023,0.043,0.033,1.302,0.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 5.21","0.1","03/03/2015"," 8:41 PM","b1_male_age_muscle_speed_grip_psif.out"," C:\Users\novalis\Desktop\IALSA\octomult_12aug2010.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/octo/physical-cognitive/combined/b1_male_age_muscle_speed_grip_psif.out","octo","b1","male","age","grip","psif",156,4,NA,21,-1490.002,3022.003,3086.05,3019.579,3028.89852238806,TRUE,TRUE,NA,0,0.996,1.194,0.834,0.404,0.025,0.041,0.596,0.551,0.472,0.307,1.538,0.124,0.092,0.18,0.511,0.609,0.287,0.37,0.776,0.438,6.703,1.176,5.697,0,0.048,0.033,1.468,0.142,-0.164,0.104,-1.567,0.117,1.658,0.245,6.757,0,8.446,2.012,4.198,0,0.201,0.126,1.594,0.111,-0.173,0.454,-0.381,0.703,3.746,0.601,6.235,0,11.279,0.393,28.728,0,-0.334,0.055,-6.025,0,11.345,0.616,18.421,0,-0.407,0.153,-2.656,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.173,0.089,-1.947,0.051,-0.048,0.022,-2.195,0.028,-0.367,0.143,-2.556,0.011,0.016,0.049,0.328,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3","0.1","02/20/2015"," 2:27 PM","b1_male_age_pulmonary_block.out"," unshared\octomult_12aug2010.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/octo/physical-cognitive/combined/b1_male_age_pulmonary_block.out","octo","b1","male","age","pulmonary","block",151,5,NA,21,-3351.987,6745.975,6809.338,6742.875,6753.13779069767,TRUE,TRUE,NA,0,281.76,75.414,3.736,0,1.052,0.873,1.206,0.228,-4.118,7.076,-0.582,0.561,-10.476,9.549,-1.097,0.273,15.412,10.863,1.419,0.156,9797.1,1518.911,6.45,0,39.26,21.761,1.804,0.071,-293.481,164.062,-1.789,0.074,3395.412,423.662,8.014,0,44.125,5.63,7.837,0,0.064,0.072,0.894,0.371,0.055,0.407,0.136,0.892,8.966,1.025,8.745,0,430.609,15.042,28.628,0,-10.479,2.339,-4.48,0,13.247,0.884,14.983,0,-0.467,0.103,-4.541,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.892,4.187,-3.079,0.002,0.741,0.888,0.835,0.404,-0.531,0.223,-2.381,0.017,0.045,0.033,1.367,0.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 5.21","0.1","02/24/2015"," 5:35 PM","b1_male_age_pulmonary_digitbackward.out"," C:\Users\novalis\Desktop\IALSA\octomult_12aug2010.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/octo/physical-cognitive/combined/b1_male_age_pulmonary_digitbackward.out","octo","b1","male","age","pulmonary","digitbackward",158,5,NA,21,-2881.447,5804.895,5869.209,5802.734,5811.68911764706,TRUE,TRUE,NA,0,48.954,16.498,2.967,0.003,0.361,0.43,0.84,0.401,-5.23,3.879,-1.348,0.178,-1.976,2.178,-0.907,0.364,-5.219,5.004,-1.043,0.297,9680.47,1536.9,6.299,0,31.081,21.342,1.456,0.145,-261.817,166.197,-1.575,0.115,3447.644,429.091,8.035,0,1.567,0.305,5.135,0,0.025,0.016,1.584,0.113,-0.13,0.059,-2.196,0.028,0.973,0.133,7.347,0,432.049,14.942,28.914,0,-10.444,2.368,-4.411,0,3.523,0.175,20.1,0,-0.047,0.039,-1.203,0.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.443,4.106,-3.031,0.002,0.716,0.867,0.826,0.409,-0.076,0.042,-1.815,0.07,-0.001,0.012,-0.113,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 5.21","0.1","02/24/2015"," 5:32 PM","b1_male_age_pulmonary_digitforward.out"," C:\Users\novalis\Desktop\IALSA\octomult_12aug2010.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/octo/physical-cognitive/combined/b1_male_age_pulmonary_digitforward.out","octo","b1","male","age","pulmonary","digitforward",158,5,NA,21,-2768.627,5579.254,5643.568,5577.093,5586.04811764706,TRUE,TRUE,NA,0,2.401,12.231,0.196,0.844,0.197,0.277,0.711,0.477,0.689,2.523,0.273,0.785,0.706,1.759,0.401,0.688,0.557,2.748,0.203,0.839,9626.924,1512.819,6.364,0,32.003,19.115,1.674,0.094,-258.245,157.643,-1.638,0.101,3436.356,419.932,8.183,0,0.912,0.171,5.331,0,0.014,0.007,2.029,0.042,-0.069,0.028,-2.488,0.013,0.568,0.082,6.907,0,434.375,15.047,28.868,0,-10.317,2.394,-4.309,0,5.7,0.132,43.199,0,-0.045,0.029,-1.54,0.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.512,4.248,-2.945,0.003,0.526,0.918,0.574,0.566,-0.05,0.028,-1.795,0.073,-0.018,0.009,-2.095,0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 5.21","0.1","02/24/2015"," 5:45 PM","b1_male_age_pulmonary_digitsymbol.out"," C:\Users\novalis\Desktop\IALSA\octomult_12aug2010.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/octo/physical-cognitive/combined/b1_male_age_pulmonary_digitsymbol.out","octo","b1","male","age","pulmonary","digitsymbol",142,5,NA,21,-3344.066,6730.131,6792.204,6725.758,6737.831,TRUE,TRUE,NA,0,393.177,112.136,3.506,0,2.549,1.612,1.581,0.114,4.501,13.197,0.341,0.733,-14.308,13.142,-1.089,0.276,-7.14,19.18,-0.372,0.71,9516.861,1482.486,6.42,0,30.89,16.784,1.84,0.066,-225.593,147.155,-1.533,0.125,3437.189,407.991,8.425,0,105.769,13.959,7.577,0,0.525,0.212,2.479,0.013,-2.705,1.22,-2.218,0.027,17.554,2.02,8.691,0,433.609,14.914,29.073,0,-11.036,2.327,-4.743,0,26.894,1.442,18.652,0,-0.53,0.206,-2.577,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.847,4.173,-3.078,0.002,0.931,0.857,1.087,0.277,-0.756,0.364,-2.074,0.038,0.031,0.072,0.432,0.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
